epoch_start,epoch_end,user,class,fd_dominant_freq_x,fd_dominant_freq_y,fd_dominant_freq_z,fd_dominant_freq_m,fd_step_counter_x,fd_step_counter_y,fd_step_counter_z,fd_step_counter_m,fd_spectral_entropy_x,fd_spectral_entropy_y,fd_spectral_entropy_z,fd_spectral_entropy_m
1461333281359.0,1461333291358.0,030,running,2.7002700270027002,1.4001400140014,1.4001400140014,2.7002700270027002,0,0,0,27,0.8302782086625221,0.9405120323995494,0.8045942471102766,0.8865216721693422
1461333286366.0,1461333296360.0,030,running,2.7016209725835503,1.4008405043025816,2.801681008605163,2.7016209725835503,0,0,0,26,0.833805584343845,0.944219536152942,0.7897919079457056,0.8897688049199205
1461333291368.0,1461333301362.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,2.7016209725835503,0,0,0,27,0.8341521260546971,0.9439386563545463,0.7818150902813438,0.8911316261510865
1461333296370.0,1461333306364.0,030,running,2.7016209725835503,1.4008405043025816,1.3007804682809685,2.7016209725835503,0,0,0,26,0.8279539820081521,0.9372337024538645,0.8286589267288814,0.8855882317357349
1461333301372.0,1461333311366.0,030,running,2.7016209725835503,1.4008405043025816,8.204922953772263,2.7016209725835503,0,0,0,27,0.8317126674196814,0.9314079224847612,0.8160725073289278,0.8853407923153405
1461333306374.0,1461333316368.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,2.7016209725835503,0,0,0,27,0.8313426703585236,0.9389507097062264,0.7797166840044467,0.8871164016392094
1461333311376.0,1461333321370.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,5.503301981188713,0,0,0,26,0.8297796140220113,0.9497175156713371,0.7474285035723849,0.8878885656353386
1461333316378.0,1461333326372.0,030,running,2.7016209725835503,1.4008405043025816,2.801681008605163,5.503301981188713,0,0,0,27,0.8350980561703611,0.9501988079901557,0.7489608334530035,0.8924445642851847
1461333321380.0,1461333331374.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,5.503301981188713,0,0,0,27,0.8327217820749349,0.9432596459561932,0.786371635083752,0.889038497009809
1461333326382.0,1461333336376.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,5.503301981188713,0,0,0,26,0.8282758092718758,0.940601245026256,0.7741265265379652,0.8840676698471999
1461333331384.0,1461333341378.0,030,running,2.7016209725835503,1.4008405043025816,2.801681008605163,5.503301981188713,0,0,1,27,0.8286364718596634,0.9406191866696666,0.745422707313855,0.8851943150178727
1461333336386.0,1461333346380.0,030,running,2.801681008605163,1.4008405043025816,2.7016209725835503,5.503301981188713,0,0,1,27,0.8338217560272916,0.9384189698912462,0.7522077712631989,0.8895395146413317
1461333341388.0,1461333351375.0,030,running,2.7035145689396214,1.4018223690798037,1.4018223690798037,5.507159307099228,0,0,0,27,0.8351657444951017,0.9394243205732014,0.7934990662025108,0.8903963941402665
1461333346390.0,1461333356374.0,030,running,2.7043269230769234,1.4022435897435899,8.213141025641026,5.508814102564103,0,0,0,26,0.8328295218356573,0.9416211645649257,0.7585204643582418,0.8891403107725584
1461333351384.0,1461333361376.0,030,running,2.7021617293835063,1.4011208967173738,2.7021617293835063,5.5044035228182535,0,0,0,27,0.834527437028078,0.9356487781496149,0.7651013482355303,0.8885661904990361
1461333356384.0,1461333366379.0,030,running,2.701350675337669,1.4007003501750876,2.701350675337669,2.701350675337669,0,0,0,27,0.8353387058761769,0.9329501888455438,0.8081436886752753,0.8902696315878561
1461333361386.0,1461333371383.0,030,running,2.700810243072922,1.4004201260378113,2.700810243072922,2.700810243072922,0,0,0,26,0.8307919675671573,0.9321410511285884,0.8000422366457824,0.887054755708489
1461333366388.0,1461333376388.0,030,running,2.7,1.4000000000000001,2.7,2.7,0,0,0,27,0.8322224570999939,0.9323361355402551,0.7675812534877757,0.8840987294209445
1461333371393.0,1461333381393.0,030,running,2.7,1.4000000000000001,2.6,2.7,0,0,0,27,0.8375996830695482,0.94095597697438,0.7479515146589977,0.889369203496365
1461333376398.0,1461333386387.0,030,running,2.7029732705976572,1.4015416958654519,0.7007708479327259,2.7029732705976572,0,2,0,25,0.83555833354765,0.9264701651189163,0.7543311181383042,0.8926129406789345
1461333381402.0,1461333391388.0,030,running,2.7037852994191867,1.4019627478469858,3.0042058882435407,2.7037852994191867,0,8,1,24,0.8371996182120103,0.8982471411461426,0.7872594311651608,0.8983624342555008
1461333386397.0,1461333396390.0,030,running,2.701891323926749,1.4009806864805363,3.0021014710297207,2.701891323926749,0,7,0,26,0.8271534984411165,0.9205467683890521,0.7680355227727741,0.8905439399521391
1461333391398.0,1461333401392.0,030,running,2.7016209725835503,1.4008405043025816,2.801681008605163,5.503301981188713,0,0,0,26,0.8217715096709531,0.9513643728160478,0.8054834710133878,0.8821209473509786
1461333396400.0,1461333406394.0,030,running,2.801681008605163,1.4008405043025816,2.7016209725835503,5.503301981188713,0,1,0,27,0.8351329575891333,0.9491616929000231,0.825294201129833,0.8938600952211665
1461333401402.0,1461333411396.0,030,running,2.7016209725835503,1.4008405043025816,0.40024014408645187,5.503301981188713,0,2,0,27,0.8380383971071435,0.9470564673030555,0.8118473715366712,0.8968062332136947
1461333406404.0,1461333416395.0,030,running,2.7024321889700733,1.4012611350215194,2.9026123511160047,5.504954459013112,0,0,0,26,0.8330480285392765,0.9422410511300233,0.7746917965526524,0.8901412746394559
1461333411406.0,1461333421390.0,030,running,2.8044871794871797,1.4022435897435899,2.7043269230769234,5.508814102564103,0,0,0,27,0.832620696974083,0.9410315006404067,0.7849224922192607,0.8900959174437546
1461333416405.0,1461333426392.0,030,running,2.7035145689396214,1.4018223690798037,2.7035145689396214,2.7035145689396214,0,2,0,26,0.8253227912947585,0.925604817960194,0.8300467671175975,0.8904969612430736
1461333421400.0,1461333431394.0,030,running,2.7016209725835503,1.4008405043025816,1.4008405043025816,2.7016209725835503,0,3,0,24,0.8178902007698525,0.9253170555338258,0.7953706734067019,0.882194259955668
1461333426402.0,1461333436396.0,030,running,2.7016209725835503,1.4008405043025816,2.801681008605163,5.503301981188713,0,1,0,27,0.8261669499398376,0.9502689501911608,0.7644111409732001,0.8828140195826062
1461333431404.0,1461333441398.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,5.503301981188713,0,0,0,27,0.8317364494820498,0.9483014328683806,0.7773966235322132,0.8865348754615333
1461333436406.0,1461333446400.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,2.7016209725835503,0,0,0,27,0.8272394029660732,0.9437397790168636,0.7717543431132247,0.8829477355660635
1461333441408.0,1461333451398.0,030,running,2.7027027027027026,1.4014014014014013,2.7027027027027026,5.505505505505505,0,0,0,26,0.8252341198345061,0.9455653473139183,0.8003929804437501,0.8833497834644704
1461333446410.0,1461333456394.0,030,running,2.8044871794871797,1.4022435897435899,2.8044871794871797,5.508814102564103,0,0,0,27,0.8350256960164113,0.9465304531896555,0.811036330470986,0.8924109554887091
1461333451408.0,1461333461396.0,030,running,2.7032438926712055,1.4016820184221066,2.7032438926712055,5.506607929515419,0,0,0,27,0.8363065756983836,0.9469307583109737,0.8145500806762687,0.8933354136518321
1461333456404.0,1461333466398.0,030,running,2.7016209725835503,1.4008405043025816,2.7016209725835503,2.7016209725835503,0,0,0,26,0.8321139158541022,0.9460859479004251,0.8246741669120137,0.8894112648575996
1461333461406.0,1461333469909.0,030,running,2.704927672586146,1.4112666117840762,2.704927672586146,2.704927672586146,0,0,0,23,0.8298868819627636,0.9429833775387757,0.8306608121246484,0.8872867574182817
1461333945447.0,1461333955444.0,030,sedentary,1.600480144043213,1.700510153045914,2.300690207062119,2.8008402520756226,0,0,1,1,0.990884770578925,0.7060676967146289,0.9864176562005613,0.9895760433635599
1461333950445.0,1461333960442.0,030,sedentary,0.10003000900270081,0.10003000900270081,8.60258077423227,6.902070621186355,0,0,0,0,0.999925480156498,0.9972355743729044,0.9999915604099223,0.9999888472463658
1461333955453.0,1461333965450.0,030,sedentary,6.301890567170151,0.20006001800540163,8.502550765229568,8.502550765229568,0,0,0,0,0.9999479419938023,0.9957453086428443,0.999988016518742,0.9999881323466326
1461333960452.0,1461333970448.0,030,sedentary,8.103241296518606,7.703081232492996,0.10004001600640255,8.303321328531412,0,0,0,0,0.9998752289384853,0.9926329625331873,0.9999558585985768,0.9999597240205833
1461333965460.0,1461333975456.0,030,sedentary,8.103241296518606,7.503001200480192,8.703481392557022,8.703481392557022,0,0,0,0,0.9998808151996993,0.9928853341704946,0.9999487478897124,0.9999550087252492
1461333970458.0,1461333980454.0,030,sedentary,8.303321328531412,4.001600640256102,8.503401360544215,8.503401360544215,0,0,0,0,0.9999581886147652,0.9953919627123404,0.9999714248697408,0.999980208938861
1461333975465.0,1461333985452.0,030,sedentary,0.20026033843997196,0.10013016921998598,9.712626414338638,8.010413537598879,0,0,0,0,0.9997985762557875,0.9912760025491117,0.9999344758961368,0.9999582396861367
1461333980464.0,1461333990460.0,030,sedentary,0.2000800320128051,0.10004001600640255,0.2000800320128051,7.8031212484994,0,0,0,0,0.9997382313616366,0.9890219823995716,0.9999185027095493,0.9999515903966041
1461333985461.0,1461333995459.0,030,sedentary,0.10002000400080016,0.20004000800160032,0.10002000400080016,8.601720344068815,0,0,0,0,0.999849627087389,0.9943909097341713,0.9999531084003822,0.9999739828320436
1461333990469.0,1461334000466.0,030,sedentary,0.10003000900270081,0.10003000900270081,0.10003000900270081,8.302490747224168,0,0,0,0,0.9998949708432501,0.996467206266576,0.9999675794954049,0.9999814376659837
1461333995470.0,1461334005464.0,030,sedentary,0.10006003602161297,7.704622773664197,0.10006003602161297,7.804682809685811,0,0,0,0,0.9999145891078101,0.9979449341522164,0.9999685269153314,0.9999773296036119
1461334000476.0,1461334010472.0,030,sedentary,7.102841136454582,7.703081232492996,7.503001200480192,7.102841136454582,0,0,0,0,0.9999059732308321,0.9979596710837232,0.9999716678977023,0.9999773080440146
1461334005473.0,1461334015470.0,030,sedentary,7.702310693207961,8.202460738221465,0.10003000900270081,8.802640792237671,0,0,0,0,0.9999255552603802,0.9987419393508503,0.9999793140800723,0.9999821370070728
1461334010481.0,1461334020478.0,030,sedentary,2.50075022506752,46.51395418625587,9.902970891267382,9.902970891267382,0,0,0,0,0.9999263358396377,0.9986449486712731,0.9999814831609306,0.9999837458718863
1461334015479.0,1461334025476.0,030,sedentary,0.10003000900270081,0.10003000900270081,9.802940882264679,9.802940882264679,0,0,0,0,0.9999279720566583,0.9967232344741017,0.9999786970519412,0.9999828699756983
1461334020487.0,1461334030484.0,030,sedentary,8.90267080124037,0.10003000900270081,9.102730819245775,8.90267080124037,0,0,0,0,0.9998487690944918,0.9908648623369526,0.9999532202442674,0.999970199220922
1461334025486.0,1461334035482.0,030,sedentary,0.10004001600640255,0.10004001600640255,0.10004001600640255,9.203681472589036,0,0,0,0,0.9998311748356585,0.9921461444879351,0.9999443085240819,0.9999692304807473
1461334030493.0,1461334040489.0,030,sedentary,7.302921168467385,10.004001600640255,9.203681472589036,9.203681472589036,0,0,0,0,0.9999315707989505,0.9981424041569091,0.9999804060754021,0.9999843786416953
1461334035492.0,1461334045488.0,030,sedentary,0.10004001600640255,0.10004001600640255,0.2000800320128051,0.10004001600640255,0,0,0,0,0.9996963655842243,0.992812127998568,0.9998286012417448,0.9998700348604441
1461334040500.0,1461334050486.0,030,sedentary,0.1001401962747847,0.1001401962747847,0.1001401962747847,1.5021029441217704,0,0,0,2,0.9656226524673635,0.8866823689639558,0.9571240423001254,0.9893093891473649
1461334045497.0,1461334055494.0,030,sedentary,0.10003000900270081,0.10003000900270081,0.20006001800540163,1.8005401620486148,0,0,0,4,0.860846106289741,0.9842116899763681,0.945218594857987,0.9844046016596849
1461334050496.0,1461334060492.0,030,sedentary,0.10004001600640255,0.10004001600640255,0.10004001600640255,0.10004001600640255,0,0,0,2,0.9257435901486153,0.9881130337498845,0.9921826011920585,0.9943414995434955
1461334055504.0,1461334065500.0,030,sedentary,0.10004001600640255,0.10004001600640255,0.10004001600640255,2.000800320128051,0,0,0,0,0.9975800448633724,0.9996172264545762,0.9988701246573013,0.9999336616217658
1461334060501.0,1461334070498.0,030,sedentary,0.10003000900270081,0.10003000900270081,0.10003000900270081,3.0009002700810243,0,0,0,0,0.9999041768406619,0.9999585603487983,0.9999476481381405,0.9999888690111121
1461334065509.0,1461334075506.0,030,sedentary,0.10003000900270081,0.20006001800540163,0.10003000900270081,0.10003000900270081,0,0,0,0,0.9999326155153281,0.9999470943480354,0.9999759079843497,0.9999886595565379
1461334070507.0,1461334080504.0,030,sedentary,0.10003000900270081,0.30009002700810244,7.002100630189057,3.0009002700810243,0,0,0,0,0.9999876206078641,0.9999469942554868,0.9999810143267865,0.999989895751975
1461334075515.0,1461334085510.0,030,sedentary,0.10005002501250626,0.10005002501250626,0.10005002501250626,0.3001500750375188,0,0,0,1,0.9770655110446149,0.984924305758544,0.9758873230987508,0.9990166352906195
1461334080513.0,1461334090510.0,030,sedentary,0.10003000900270081,0.40012003601080326,0.10003000900270081,0.30009002700810244,0,0,0,2,0.9754527527721849,0.9877410243433941,0.9757436623619206,0.9990176123309438
1461334085520.0,1461334095518.0,030,sedentary,0.10002000400080016,0.10002000400080016,0.10002000400080016,2.2004400880176034,0,0,0,0,0.9999542315062627,0.999743776440155,0.9999411230594186,0.999985990858292
1461334090520.0,1461334100516.0,030,sedentary,0.10004001600640255,0.10004001600640255,0.10004001600640255,2.1008403361344534,0,0,0,0,0.9999640609001327,0.9998770758339006,0.9999537868348678,0.9999871350151104
1461334095527.0,1461334105520.0,030,sedentary,0.10007004903432402,0.10007004903432402,0.10007004903432402,0.10007004903432402,0,0,0,0,0.9777166633167321,0.9908698090203484,0.9820384588776339,0.9994527196036694
1461334100526.0,1461334110522.0,030,sedentary,0.10004001600640255,0.2000800320128051,0.10004001600640255,0.10004001600640255,0,0,0,1,0.9856764232494732,0.9728455963679028,0.8971354804833821,0.9988243352782471
1461334105530.0,1461334115520.0,030,sedentary,0.20020020020020018,0.10010010010010009,0.10010010010010009,1.6016016016016015,0,0,0,0,0.9982297975481284,0.9742255242927685,0.9177710558012874,0.9990290258345935
1461334110531.0,1461334120528.0,030,sedentary,0.5001500450135041,0.10003000900270081,0.10003000900270081,2.100630189056717,1,0,0,1,0.9964933195154685,0.9736769407954619,0.9434966083225743,0.9984950182619913
1461334115529.0,1461334125529.0,030,sedentary,0.7000000000000001,0.30000000000000004,0.1,1.2000000000000002,1,0,0,1,0.996847525032807,0.9370153222580193,0.9218355542428633,0.9980285486293055
1461334120537.0,1461334131922.0,030,sedentary,0.0878348704435661,0.1756697408871322,0.0878348704435661,1.4931927975406236,0,0,0,1,0.9991556111661334,0.9635633294601716,0.871110204232245,0.9992774746553994
1461332351385.0,1461332361379.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,17,0.9565470025806815,0.9857305572967455,0.8716644774490561,0.9875575467932406
1461332356387.0,1461332366381.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,16,0.9528500075587294,0.985089808139296,0.880688302323361,0.9861742779760111
1461332361389.0,1461332371384.0,030,walking,0.9004502251125563,1.8009004502251127,0.9004502251125563,1.8009004502251127,0,0,0,16,0.9485939372007633,0.9844715286989092,0.8673610474953172,0.9858074429205503
1461332366392.0,1461332376394.0,030,walking,1.7996400719856027,1.7996400719856027,0.8998200359928014,1.7996400719856027,0,0,0,15,0.9402782625493767,0.9857523035825214,0.8808352775600923,0.98701166408072
1461332371394.0,1461332381398.0,030,walking,0.7996801279488205,1.7992802878848462,0.8996401439424231,1.7992802878848462,0,0,0,13,0.9447090752073768,0.9849386278742237,0.8905584962064322,0.9861126362233549
1461332376404.0,1461332386400.0,030,walking,1.800720288115246,1.800720288115246,0.900360144057623,1.800720288115246,0,0,0,14,0.9456954450562723,0.9813587311500601,0.8728457717454221,0.9820327090718174
1461332381408.0,1461332391402.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,14,0.9385689006595809,0.981653513916288,0.8899793211829194,0.9824181693945437
1461332386410.0,1461332396405.0,030,walking,0.9004502251125563,1.7008504252126064,0.8004002001000501,1.7008504252126064,0,0,0,13,0.9413039639356567,0.9836294498323274,0.8980178592017515,0.9849426401536904
1461332391413.0,1461332401407.0,030,walking,1.7010206123674205,1.7010206123674205,0.9005403241945167,1.7010206123674205,0,0,0,15,0.9333873136748699,0.983488770867769,0.8613848210374606,0.9843958690535631
1461332396415.0,1461332406409.0,030,walking,0.8004802881729037,1.7010206123674205,0.9005403241945167,1.7010206123674205,0,0,0,13,0.9195061928506161,0.9841887480675431,0.8705649640123025,0.9843736023127884
1461332401417.0,1461332411411.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,14,0.9325230702659835,0.9814365723941154,0.8574530121507096,0.9821253380419978
1461332406420.0,1461332416414.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,14,0.9336141830644022,0.9805694335095665,0.855789873103534,0.9815183282249083
1461332411422.0,1461332421416.0,030,walking,1.8010806483890334,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,15,0.933028538199831,0.9787591222504318,0.8869423586508446,0.9801355518771175
1461332416424.0,1461332426419.0,030,walking,0.9004502251125563,1.8009004502251127,0.9004502251125563,1.8009004502251127,0,0,0,14,0.9342153771865815,0.9823619157068874,0.8962156778867771,0.9832913102376364
1461332421426.0,1461332431420.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,16,0.9336396915170639,0.9826572400932875,0.8832738637065424,0.9834339996882503
1461332426429.0,1461332436423.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,15,0.9348553384884872,0.9834484978025938,0.8786865932837031,0.9842430178971849
1461332431431.0,1461332441425.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,15,0.9341127855558349,0.981443211859451,0.8678623054019874,0.9825231015924285
1461332436433.0,1461332446427.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,15,0.9416671867516587,0.9810933739626483,0.8759452092664716,0.9820559151586432
1461332441435.0,1461332451430.0,030,walking,1.8009004502251127,1.8009004502251127,0.9004502251125563,1.8009004502251127,0,0,0,15,0.9303657199286604,0.9774355175984105,0.8865994907236542,0.9790292886147305
1461332446437.0,1461332456438.0,030,walking,0.8999100089991001,1.7998200179982002,0.8999100089991001,1.7998200179982002,0,0,0,17,0.9044697916479817,0.9747675439441523,0.8407390801312343,0.9757403977827164
1461332451440.0,1461332461439.0,030,walking,0.9000900090009001,1.8001800180018002,0.9000900090009001,1.8001800180018002,0,0,0,16,0.8989423159896925,0.9725858052432726,0.8360422488575353,0.9730240157001742
1461332456448.0,1461332466436.0,030,walking,0.9010812975570686,1.8021625951141371,0.9010812975570686,1.8021625951141371,0,0,0,15,0.9207733242494619,0.9759042645387672,0.8694833239127698,0.9769816754102605
1461332461449.0,1461332471439.0,030,walking,0.9009009009009008,1.8018018018018016,0.9009009009009008,1.8018018018018016,0,0,0,15,0.929604529353145,0.9774555879570064,0.8659983580301336,0.9786544981548919
1461332466447.0,1461332476441.0,030,walking,0.8004802881729037,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,16,0.8893878590595427,0.9739961341923778,0.8229002611716534,0.9776775285303488
1461332471449.0,1461332481445.0,030,walking,0.900360144057623,1.800720288115246,0.900360144057623,1.800720288115246,0,0,0,16,0.8913432209348298,0.9793391983222296,0.8220953628174162,0.9821537352457509
1461332476451.0,1461332486447.0,030,walking,1.7006802721088434,1.800720288115246,0.900360144057623,1.800720288115246,0,0,0,15,0.9371797247652659,0.9799485522064029,0.8822637703784549,0.9810788350299495
1461332481455.0,1461332491447.0,030,walking,0.9007205764611688,1.6012810248198557,0.9007205764611688,1.6012810248198557,0,0,0,15,0.9372930725128373,0.9804387589550727,0.8838069363009837,0.9813547558997742
1461332486457.0,1461332496450.0,030,walking,1.0007004903432402,1.7011908335835084,0.9006304413089162,1.7011908335835084,0,0,0,16,0.9331030779753436,0.9815806750077998,0.8528127616004352,0.9826584872497651
1461332491458.0,1461332501452.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,14,0.9302024958159515,0.9858750527161877,0.8599551443747728,0.9866929745620446
1461332496460.0,1461332506454.0,030,walking,0.9005403241945167,1.8010806483890334,0.9005403241945167,1.8010806483890334,0,0,0,16,0.931620441437337,0.9824905331944519,0.887919461234013,0.9832532864307034
1461332501462.0,1461332511457.0,030,walking,3.50175087543772,2.601300650325163,0.9004502251125563,1.8009004502251127,0,0,0,15,0.927482918368096,0.9823887598872075,0.8870507025056962,0.9826409573175088
1461332506465.0,1461332516459.0,030,walking,0.10006003602161297,0.10006003602161297,0.9005403241945167,1.8010806483890334,0,0,0,15,0.8856696806876859,0.9646208918388103,0.8343375126553186,0.9792383715480658
1461332511467.0,1461332521461.0,030,walking,0.20012007204322593,0.20012007204322593,0.9005403241945167,1.8010806483890334,0,0,0,14,0.8894318097168267,0.9674833076151791,0.8549221898993538,0.9819827195214192
1461332516469.0,1461332526484.0,030,walking,0.09985022466300549,0.09985022466300549,0.8986520219670494,1.7973040439340988,0,0,0,15,0.8758405799216764,0.9676962442463154,0.7890544594549745,0.9833650457893722
1460384624703.0,1460384634706.0,031,stairs,2.6991902429271217,1.7994601619514146,0.9997000899730081,1.7994601619514146,0,0,0,17,0.9364952021668729,0.964767412919451,0.8826025146035726,0.9688939221184643
1460384629710.0,1460384639707.0,031,stairs,2.6007802340702213,1.8005401620486148,0.9002700810243074,1.8005401620486148,0,0,0,16,0.9529806753539866,0.9621597510793688,0.9104974076768373,0.9681824187618282
1460384634716.0,1460384644718.0,031,stairs,1.1997600479904018,1.899620075984803,1.0997800439912018,1.899620075984803,0,0,0,13,0.9417526774740697,0.9659880677635668,0.9102476209305529,0.9696484364596983
1460384639717.0,1460384649720.0,031,stairs,2.6991902429271217,1.4995501349595122,0.7997600719784065,1.4995501349595122,0,0,0,13,0.9445907543884885,0.9715050966031283,0.8994764352499149,0.9740409346288822
1460384644728.0,1460384654731.0,031,stairs,3.099070278916325,1.4995501349595122,0.9997000899730081,1.4995501349595122,0,0,0,14,0.9437802945564083,0.9675725231402922,0.9089431047972851,0.9725536963677359
1460384649730.0,1460384659732.0,031,stairs,3.099380123975205,2.099580083983203,0.9998000399920015,2.099580083983203,0,0,0,15,0.9200294884317165,0.9641309540503004,0.8948783388334337,0.969177696907993
1460384654741.0,1460384664737.0,031,stairs,2.300920368147259,2.000800320128051,0.900360144057623,2.000800320128051,0,0,0,16,0.9048417921728277,0.9604324099679132,0.8803473052040028,0.9641871474135929
1460384659742.0,1460384669745.0,031,stairs,2.6991902429271217,1.8994301709487154,0.8997300809757073,1.8994301709487154,0,0,0,16,0.9068955476873,0.9626393278354234,0.8936536924020347,0.9672513819530503
1460384664747.0,1460384674746.0,031,stairs,2.9002900290029,1.9001900190019,0.8000800080008,1.9001900190019,0,0,0,17,0.919245508405097,0.9636849270399114,0.9020164908986981,0.9686513446832817
1460384669755.0,1460384679755.0,031,stairs,2.0,2.0,1.0,2.0,0,0,0,16,0.8990147896043947,0.9640122884208712,0.8764371545795081,0.9670612190814832
1460384674756.0,1460384684758.0,031,stairs,3.899220155968806,1.899620075984803,0.9998000399920015,1.899620075984803,0,0,0,16,0.8839803724203547,0.9585330361323666,0.8678150387199141,0.9626718374950328
1460384679765.0,1460384689759.0,031,stairs,2.301380828497098,2.0012007204322595,0.9005403241945167,2.0012007204322595,0,0,0,17,0.9095173550736322,0.958855987321411,0.8656823114336444,0.9620439229644334
1460384684768.0,1460384694762.0,031,stairs,2.801681008605163,1.9011406844106464,1.0006003602161297,1.9011406844106464,0,0,0,17,0.9240718259615487,0.9711271744776286,0.8983034572477415,0.9733287423160845
1460384689770.0,1460384699772.0,031,stairs,3.899220155968806,1.7996400719856027,0.9998000399920015,1.7996400719856027,0,0,0,18,0.86849648205961,0.964876887812737,0.8855850505798729,0.967054186204243
1460384694772.0,1460384704773.0,031,stairs,1.7998200179982002,1.7998200179982002,0.9999000099990002,1.7998200179982002,0,0,0,17,0.872894617048095,0.9588083049909888,0.8825507437682172,0.9620887629843329
1460384699782.0,1460384708444.0,031,stairs,2.770722696836758,1.8471484645578387,1.154467790348649,1.8471484645578387,0,0,0,15,0.8252803372870733,0.9539717833592424,0.860302694685475,0.9543232702080037
1460384520928.0,1460384530931.0,031,stairs,0.7997600719784065,1.599520143956813,0.7997600719784065,1.599520143956813,0,0,0,15,0.9390329281641121,0.9864247658729632,0.9018119855737833,0.9868762908997343
1460384525940.0,1460384535935.0,031,stairs,0.8004002001000501,1.7008504252126069,0.9004502251125563,1.7008504252126069,0,0,0,15,0.9497284729307695,0.9868492031881133,0.9054780111060764,0.9873512120852292
1460384530951.0,1460384540943.0,031,stairs,0.8006405124099278,1.701361088871097,0.8006405124099278,1.701361088871097,0,0,0,15,0.9364972906628124,0.9888171968427146,0.9166064784643363,0.9888773820848472
1460384535955.0,1460384545954.0,031,stairs,0.8000800080008,1.6001600160016,0.8000800080008,1.6001600160016,0,0,0,16,0.9239909512279573,0.9870519085078812,0.9160480603879148,0.987483345937019
1460384540963.0,1460384550962.0,031,stairs,3.2003200320032,1.7001700170017005,0.9000900090009001,1.7001700170017005,0,0,0,16,0.9131190928296318,0.9815771620096236,0.9136840864358745,0.9824449550696422
1460384545975.0,1460384555967.0,031,stairs,0.8006405124099278,1.8014411529223375,1.0008006405124097,1.8014411529223375,0,0,0,16,0.9160625085922807,0.9831476326082637,0.9150755614800978,0.9847427027709036
1460384550982.0,1460384560977.0,031,stairs,0.9004502251125563,1.8009004502251127,0.9004502251125563,1.8009004502251127,0,0,0,16,0.9243202181584164,0.9857771995082109,0.9210219752435416,0.9868954496801483
1460384555987.0,1460384565979.0,031,stairs,0.8006405124099278,1.501200960768615,0.8006405124099278,1.501200960768615,0,0,0,16,0.9316325835273008,0.9861764880485913,0.9172185723139724,0.9861796740515009
1460384560997.0,1460384570991.0,031,stairs,0.8004802881729037,1.6009605763458075,0.8004802881729037,1.6009605763458075,0,0,0,15,0.947186487581062,0.9869753268166839,0.9215970548895188,0.9879827906457053
1460384566000.0,1460384575994.0,031,stairs,0.8004802881729037,1.7010206123674207,0.9005403241945167,1.7010206123674207,0,0,0,15,0.9511128355532494,0.9868174797732343,0.9180135608653204,0.9875330225696127
1460384571011.0,1460384581003.0,031,stairs,0.8006405124099278,1.6012810248198557,0.8006405124099278,1.6012810248198557,0,0,0,14,0.9665771041513697,0.9892676996708284,0.922017190689565,0.9895496961932068
1460384576015.0,1460384586010.0,031,stairs,0.7003501750875439,1.4007003501750879,0.7003501750875439,1.4007003501750879,0,0,0,12,0.9735239604696985,0.9875744015562258,0.9255304815676995,0.9885865855256122
1460384581023.0,1460384591016.0,031,stairs,0.7004903432402683,1.3009106374462123,0.7004903432402683,1.3009106374462123,0,0,0,12,0.9658194347522829,0.987014828462114,0.9183190243470837,0.9882309159730521
1460384586030.0,1460384596024.0,031,stairs,0.8004802881729037,1.5009005403241946,0.8004802881729037,1.5009005403241946,0,0,0,13,0.9602381907186082,0.9888269718698512,0.9190603886117042,0.9896998804188563
1460384591036.0,1460384601028.0,031,stairs,0.7005604483586869,1.6012810248198557,0.8006405124099278,1.6012810248198557,0,0,0,14,0.9612778700992115,0.989147885806015,0.9329261661644234,0.9899652643370559
